user_id,home_lat,home_lon,office_lat,office_lon,commute_time,commute_time_minutes,commute_duration_min,dist_home_office_km,overlap_score,time_diff_minutes,accepted,past_acceptance_rate,optimal_notify_minutes,optimal_notify_time,day_of_week,response_time_lag_min
U01255,28.809144,77.309086,28.424242,76.911926,09:36,576,82,57.598,0.7021,10,1,0.6732,472,07:52,6,7.5
U01256,28.76205,77.171952,28.510084,77.156056,09:49,589,79,28.011,0.4629,14,1,0.5131,549,09:09,2,5.3
U01257,28.793508,76.896477,28.569778,76.884535,09:55,595,87,24.861,0.2184,13,1,0.4096,562,09:22,6,8.9
U01258,28.652509,77.085918,28.634062,77.259754,07:43,463,33,17.056,0.05,12,1,0.4082,377,06:17,6,6.3
U01259,28.878405,76.965117,28.52933,77.251396,09:15,555,88,47.703,0.6537,7,1,0.6726,519,08:39,0,12.0
U01260,28.421204,77.291307,28.669106,76.880832,08:23,503,84,48.61,0.6692,2,1,0.5989,465,07:45,3,11.1
U01261,28.592607,76.910585,28.821639,77.292981,09:08,548,74,45.114,0.6653,38,0,0.3703,430,07:10,4,3.4
U01262,28.55549,76.867698,28.660989,77.329172,09:36,576,29,46.491,0.5624,6,1,0.6143,466,07:46,0,14.3
U01263,28.85535,77.199259,28.537683,76.862169,08:33,513,36,48.138,0.3424,18,1,0.4822,436,07:16,2,4.4
U01264,28.676893,77.071176,28.429751,77.324668,08:12,492,63,36.905,0.242,7,0,0.4049,408,06:48,5,2.4
U01265,28.786972,77.267566,28.4656,76.982526,07:28,448,18,45.182,0.0657,16,0,0.3487,374,06:14,4,13.3
U01266,28.481764,76.878061,28.669384,77.179029,07:44,464,76,36.0,0.148,20,1,0.3367,370,06:10,3,5.0
U01267,28.869744,77.248549,28.72818,76.929156,09:30,570,46,34.797,0.6283,16,1,0.446,500,08:20,1,8.5
U01268,28.639347,76.859041,28.423841,77.256902,08:19,499,16,45.547,0.7681,23,0,0.6105,418,06:58,5,1.6
U01269,28.636963,76.854316,28.489064,77.269376,07:24,444,37,43.641,0.9076,43,0,0.6157,360,06:00,3,6.2
U01270,28.866025,77.075271,28.553159,77.338954,09:53,593,44,43.163,0.0839,1,1,0.386,494,08:14,0,7.4
U01271,28.582752,76.952859,28.553491,77.346192,09:43,583,64,38.476,0.814,18,0,0.6588,504,08:24,0,6.0
U01272,28.590812,77.142797,28.860035,76.878687,07:40,460,60,39.442,0.5974,25,1,0.4474,366,06:06,5,5.4
U01273,28.680681,76.853167,28.49781,77.175561,07:38,458,42,37.386,0.3013,25,0,0.3091,424,07:04,5,8.2
U01274,28.461465,76.858049,28.43001,76.979254,07:06,426,61,12.332,0.7258,11,1,0.7698,401,06:41,4,13.0
U01275,28.554121,77.210846,28.569447,76.904045,07:35,455,81,29.961,0.9894,12,0,0.7781,425,07:05,1,3.3
U01276,28.49274,76.947184,28.464532,76.915886,09:51,591,41,4.373,0.3794,0,1,0.7139,497,08:17,6,1.0
U01277,28.449576,77.174773,28.460759,77.317583,07:24,444,43,13.993,0.6274,2,1,0.7167,394,06:34,0,14.2
U01278,28.815749,77.22246,28.595576,77.188661,09:49,589,22,24.659,0.2608,19,1,0.4035,491,08:11,2,4.7
U01279,28.682879,76.870259,28.547068,76.865735,08:40,520,43,15.081,0.205,1,0,0.5735,413,06:53,2,5.1
U01280,28.572163,77.232575,28.444029,77.341957,07:46,466,36,17.776,0.1491,9,0,0.4992,376,06:16,4,5.3
U01281,28.596161,76.976895,28.690066,77.251984,09:31,571,71,28.765,0.0322,13,0,0.3215,511,08:31,1,1.4
U01282,28.607129,77.038668,28.640816,76.997681,07:47,467,23,5.471,0.7238,15,0,0.7518,437,07:17,1,6.0
U01283,28.703912,76.884186,28.437008,77.080142,09:00,540,59,35.238,0.146,2,1,0.4491,433,07:13,4,6.6
U01284,28.844849,77.267701,28.814117,77.210554,07:30,450,72,6.52,0.6763,10,0,0.7965,397,06:37,3,10.2
U01285,28.847734,77.125972,28.536662,77.184776,08:44,524,34,34.999,0.8696,0,0,0.7925,447,07:27,6,5.3
U01286,28.587916,77.097379,28.861463,77.076171,07:35,455,20,30.434,0.8466,26,1,0.6343,363,06:03,5,1.0
U01287,28.558046,77.333963,28.847139,77.101319,08:51,531,65,39.296,0.299,7,1,0.5127,419,06:59,1,1.3
U01288,28.616502,77.010598,28.608366,76.862036,09:26,566,59,14.504,0.1244,3,0,0.5058,495,08:15,4,13.6
U01289,28.672608,77.294297,28.509712,77.095323,09:19,559,57,26.504,0.4431,3,1,0.5496,451,07:31,4,3.8
U01290,28.621673,77.207041,28.800729,77.013526,07:00,420,80,27.396,0.1813,2,1,0.5115,360,06:00,2,10.7
U01291,28.716202,77.313549,28.573417,76.985376,07:24,444,22,35.662,0.3735,14,1,0.6174,387,06:27,1,4.4
U01292,28.666112,77.302979,28.478504,76.977507,07:40,460,29,37.928,0.5688,21,0,0.4749,406,06:46,1,12.1
U01293,28.553943,77.345425,28.664772,77.170963,09:45,585,50,20.992,0.6443,1,0,0.6978,510,08:30,0,8.5
U01294,28.565951,76.907155,28.634913,77.058921,08:02,482,57,16.658,0.2183,19,1,0.4549,391,06:31,3,1.0
U01295,28.581725,77.245968,28.808009,77.057159,09:53,593,83,31.138,0.2273,1,0,0.5027,503,08:23,2,2.1
U01296,28.445427,77.250292,28.750055,76.921185,08:10,490,61,46.638,0.866,3,1,0.7003,397,06:37,0,1.0
U01297,28.47971,77.16863,28.820547,77.33055,08:27,507,30,40.999,0.9449,0,1,0.8055,483,08:03,6,12.6
U01298,28.747095,76.982219,28.752657,76.954202,07:18,438,78,2.796,0.6424,12,1,0.725,376,06:16,0,1.7
U01299,28.586766,77.332226,28.708244,77.047116,07:38,458,46,30.888,0.5568,12,0,0.5272,423,07:03,0,6.2
U01300,28.502979,76.944255,28.640085,76.937004,09:31,571,80,15.235,0.6581,16,1,0.7337,548,09:08,4,7.6
U01301,28.670083,77.094783,28.874026,77.198603,07:43,463,35,24.793,0.1286,5,0,0.4511,370,06:10,2,9.1
U01302,28.762659,77.105958,28.860399,77.062426,09:06,546,74,11.647,0.897,10,1,0.8382,428,07:08,1,5.7
U01303,28.523563,76.922533,28.807449,77.050961,08:37,517,55,33.909,0.2086,7,0,0.4508,406,06:46,4,1.0
U01304,28.796859,77.20849,28.772153,77.286298,08:18,498,56,8.05,0.6697,5,0,0.7582,391,06:31,2,2.0
U01305,28.845202,76.885322,28.677229,77.227335,09:39,579,88,38.124,0.222,1,1,0.5757,529,08:49,1,2.7
U01306,28.686749,77.19348,28.524682,77.105136,10:08,608,26,19.941,0.7058,1,1,0.6896,573,09:33,2,1.0
U01307,28.721095,77.272794,28.820211,77.078981,08:43,523,38,21.84,0.7534,20,1,0.7119,464,07:44,4,10.2
U01308,28.425236,77.018192,28.405192,77.32955,09:48,588,28,30.475,0.741,12,1,0.6923,524,08:44,4,10.5
U01309,28.85385,77.201805,28.509171,77.327796,07:58,478,77,40.172,0.4287,5,1,0.5642,371,06:11,0,2.6
U01310,28.588393,76.919955,28.593792,77.199433,07:37,457,78,27.246,0.607,6,1,0.6358,405,06:45,2,14.5
U01311,28.843472,77.271434,28.681355,77.227675,08:24,504,77,18.491,0.598,14,0,0.5849,458,07:38,6,7.5
U01312,28.677909,77.325536,28.669222,77.298537,09:16,556,32,2.8,0.7203,20,1,0.7894,438,07:18,2,12.2
U01313,28.402217,76.917874,28.484392,77.331797,09:29,569,34,41.432,0.499,4,1,0.5873,457,07:37,2,11.9
U01314,28.4185,77.192848,28.450303,76.88196,08:32,512,45,30.555,0.5073,9,1,0.561,421,07:01,2,7.3
U01315,28.726601,77.097974,28.506718,77.348643,07:17,437,72,34.512,0.6844,19,1,0.553,403,06:43,1,1.0
U01316,28.670081,77.111065,28.56738,77.198541,09:33,573,71,14.231,0.1702,2,1,0.5153,497,08:17,1,9.0
U01317,28.412736,77.20031,28.406746,77.1423,07:26,446,89,5.702,0.6525,1,1,0.8513,401,06:41,1,10.6
U01318,28.756861,77.089258,28.732379,77.050715,09:44,584,73,4.632,0.1482,7,1,0.5236,549,09:09,6,4.7
U01319,28.80903,77.146166,28.518909,77.011559,09:34,574,86,34.763,0.7248,6,0,0.6426,551,09:11,1,8.8
U01320,28.63828,76.95776,28.568674,77.250147,09:37,577,34,29.514,0.3889,25,0,0.4054,526,08:46,1,7.9
U01321,28.623564,77.033038,28.560753,77.173762,07:49,469,60,15.382,0.8396,6,0,0.7258,440,07:20,4,3.2
U01322,28.402627,77.281273,28.645678,76.94236,08:41,521,54,42.695,0.0884,0,1,0.4526,492,08:12,6,7.5
U01323,28.777592,76.89605,28.812704,77.151055,07:29,449,26,25.114,0.4605,28,0,0.5464,404,06:44,1,5.5
U01324,28.558744,77.144763,28.471707,76.911995,07:00,420,86,24.664,0.1672,27,0,0.3515,360,06:00,1,9.9
U01325,28.821807,76.933986,28.563549,77.093406,08:40,520,23,32.59,0.8689,3,1,0.6731,435,07:15,4,5.0
U01326,28.579069,77.271735,28.732174,77.137563,09:11,551,79,21.444,0.1252,9,0,0.3161,445,07:25,0,4.4
U01327,28.671237,77.135312,28.421231,77.164199,07:28,448,35,27.893,0.4852,0,1,0.5446,408,06:48,0,1.0
U01328,28.529764,77.045555,28.79839,76.914084,07:37,457,31,32.457,0.1053,18,0,0.3641,360,06:00,3,19.0
U01329,28.477082,76.967411,28.861676,76.888755,09:56,596,60,43.374,0.7977,5,1,0.7595,483,08:03,3,5.7
U01330,28.771956,77.062791,28.691666,76.971941,10:06,606,50,12.552,0.282,0,1,0.7374,510,08:30,2,2.3
U01331,28.638363,77.328382,28.859124,77.149585,09:11,551,43,30.064,0.5941,3,1,0.6831,497,08:17,0,11.0
U01332,28.657514,77.099697,28.59827,77.315158,09:03,543,82,21.993,0.1701,13,0,0.5202,492,08:12,4,8.9
U01333,28.8634,77.07944,28.599215,77.237353,09:36,576,67,33.099,0.3516,34,0,0.3853,505,08:25,4,10.7
U01334,28.862518,77.2206,28.450999,77.220312,09:34,574,60,45.679,0.1137,1,1,0.4506,472,07:52,3,11.3
U01335,28.810708,77.033314,28.417015,77.008418,09:05,545,74,43.767,0.5508,2,1,0.6189,459,07:39,1,13.5
U01336,28.490052,77.057986,28.517362,76.896971,09:29,569,75,15.998,0.0035,0,0,0.4379,504,08:24,0,2.7
U01337,28.685251,77.011843,28.629502,77.294889,07:41,461,28,28.248,0.9931,0,1,0.8034,428,07:08,6,8.7
U01338,28.821511,76.916969,28.643688,77.095435,08:05,485,48,26.284,0.4163,12,0,0.4613,399,06:39,3,1.0
U01339,28.579743,77.204043,28.504436,76.891261,08:10,490,82,31.614,0.6294,23,1,0.6595,402,06:42,0,6.5
U01340,28.448531,77.285246,28.694147,77.112834,08:17,497,76,32.038,0.2868,3,1,0.573,427,07:07,3,11.4
U01341,28.789262,77.301852,28.486979,77.184459,09:25,565,19,35.444,0.2532,14,0,0.4096,533,08:53,4,3.5
U01342,28.631247,77.289209,28.556581,77.003149,07:43,463,33,29.076,0.8461,6,1,0.7506,399,06:39,3,19.2
U01343,28.670908,77.07041,28.493941,76.844717,07:23,443,34,29.479,0.7582,14,1,0.6332,360,06:00,3,8.1
U01344,28.871429,76.984874,28.734399,77.15702,08:31,511,53,22.613,0.6433,10,1,0.6815,396,06:36,6,1.0
U01345,28.691461,77.165341,28.647955,76.860449,10:14,614,76,30.078,0.7523,0,1,0.8462,546,09:06,3,11.5
U01346,28.60399,77.3269,28.753329,77.060725,09:10,550,51,30.784,0.1753,0,1,0.4102,446,07:26,6,19.1
U01347,28.577592,77.210796,28.427479,77.260635,07:16,436,28,17.356,0.9341,3,0,0.9802,408,06:48,2,1.0
U01348,28.600457,77.092373,28.604174,77.349412,08:43,523,56,25.053,0.4547,6,1,0.6767,497,08:17,1,11.6
U01349,28.456832,77.191292,28.86414,77.028854,08:49,529,31,47.91,0.8687,3,1,0.7815,439,07:19,3,3.1
U01350,28.78148,77.233994,28.425737,76.850265,08:38,518,65,54.341,0.7361,17,1,0.6179,401,06:41,6,7.7
U01351,28.802104,77.308827,28.600822,77.091381,10:06,606,88,30.766,0.2859,23,1,0.3319,579,09:39,1,1.5
U01352,28.536511,77.22924,28.419391,76.9809,08:36,516,62,27.486,0.5693,9,0,0.6255,482,08:02,0,12.3
U01353,28.545822,77.060927,28.470394,77.295315,08:50,530,83,24.34,0.9666,15,1,0.7949,413,06:53,1,6.4
U01354,28.81968,76.979539,28.622013,77.202867,09:31,571,55,30.873,0.0371,12,0,0.3345,456,07:36,1,13.8
U01355,28.411506,77.09494,28.475606,77.046205,08:18,498,75,8.559,0.4265,20,1,0.5705,433,07:13,6,2.9
U01356,28.64982,77.007371,28.649003,77.228634,08:57,537,85,21.553,0.6205,0,1,0.8223,513,08:33,0,7.0
U01357,28.622564,77.32081,28.842911,77.014015,08:49,529,28,38.624,0.3399,19,1,0.5081,471,07:51,4,1.0
U01358,28.731261,77.099063,28.496196,77.106099,08:58,538,64,26.101,0.3179,16,1,0.5336,451,07:31,0,21.0
U01359,28.478428,77.080749,28.45145,77.31062,07:57,477,34,22.627,0.7487,4,1,0.6565,426,07:06,4,17.6
U01360,28.720799,77.01758,28.796133,76.94208,09:48,588,21,11.133,0.9163,11,1,0.8157,535,08:55,3,18.9
U01361,28.580832,77.166098,28.62093,76.99966,08:23,503,32,16.823,0.5376,3,1,0.696,439,07:19,4,15.7
U01362,28.696983,77.105226,28.823653,77.291653,07:28,448,25,22.96,0.9482,4,1,0.9296,383,06:23,3,5.0
U01363,28.419246,76.905815,28.546939,77.075558,09:57,597,29,21.806,0.1013,5,0,0.4809,499,08:19,2,7.8
U01364,28.621629,77.283296,28.701215,77.002123,07:00,420,15,28.785,0.2275,0,1,0.6113,360,06:00,1,9.5
U01365,28.65068,77.023097,28.843191,76.859022,08:38,518,87,26.684,0.0877,6,1,0.4404,446,07:26,0,9.9
U01366,28.502877,77.060615,28.482414,77.053666,09:51,591,48,2.37,0.4355,15,1,0.6457,531,08:51,4,2.5
U01367,28.467019,76.94489,28.78435,77.095307,09:28,568,27,38.159,0.6267,14,1,0.6394,484,08:04,4,2.3
U01368,28.490468,77.122233,28.703128,77.04723,09:42,582,40,24.713,0.2005,15,0,0.4538,493,08:13,4,1.3
U01369,28.565188,77.198048,28.790214,76.981504,07:32,452,71,32.704,0.4485,15,1,0.4676,427,07:07,4,5.9
U01370,28.446469,77.289394,28.481933,77.028256,09:14,554,62,25.789,0.6844,6,0,0.6589,530,08:50,0,6.4
U01371,28.854714,76.86632,28.608362,77.167647,08:13,493,18,40.074,0.6395,10,0,0.6872,388,06:28,2,5.7
U01372,28.594397,77.336399,28.461842,77.294553,07:44,464,26,15.268,0.6293,17,0,0.564,440,07:20,6,9.3
U01373,28.788305,77.198947,28.860839,77.171335,09:17,557,55,8.488,0.606,5,1,0.7362,485,08:05,6,1.1
U01374,28.86772,76.984992,28.430092,77.169543,07:00,420,87,51.783,0.9866,4,1,0.7668,360,06:00,6,3.7
U01375,28.438753,76.944282,28.431432,77.256606,07:32,452,20,30.495,0.7139,18,0,0.4992,380,06:20,0,4.2
U01376,28.712801,76.991005,28.831115,76.924223,07:19,439,79,14.654,0.9077,26,0,0.7252,411,06:51,4,12.1
U01377,28.818276,77.28662,28.544366,76.99356,08:06,486,19,41.674,0.9517,5,0,0.8603,441,07:21,1,9.0
U01378,28.704433,76.988609,28.68657,76.865801,09:31,571,52,12.12,0.8597,7,1,0.8016,536,08:56,3,9.7
U01379,28.605933,77.076039,28.537988,77.018315,08:45,525,32,9.409,0.0952,16,0,0.5547,498,08:18,1,3.3
U01380,28.606917,77.199926,28.711404,77.3494,09:30,570,46,18.62,0.5292,23,1,0.4788,515,08:35,0,8.2
U01381,28.417231,77.284715,28.492385,77.007949,09:08,548,84,28.278,0.3815,29,0,0.3709,495,08:15,4,4.1
U01382,28.656608,77.175871,28.620257,77.278484,09:39,579,31,10.779,0.0971,22,0,0.4121,494,08:14,4,4.3
U01383,28.876901,77.224086,28.656076,76.883747,07:50,470,62,41.172,0.5642,2,0,0.6761,369,06:09,2,9.8
U01384,28.86018,76.928397,28.560149,77.074453,08:14,494,39,36.204,0.2128,19,1,0.3502,417,06:57,1,4.8
U01385,28.419392,77.287478,28.520816,77.019246,07:58,478,63,28.503,0.5817,7,1,0.7359,404,06:44,4,7.5
U01386,28.738783,76.980617,28.467299,76.942807,08:09,489,19,30.359,0.8174,6,1,0.6951,389,06:29,0,6.7
U01387,28.544847,76.905473,28.738949,77.029978,09:47,587,37,24.73,0.3938,25,0,0.457,541,09:01,1,2.1
U01388,28.833435,77.337885,28.480776,77.172152,07:35,455,86,42.333,0.9498,11,1,0.7969,388,06:28,2,5.1
U01389,28.421655,76.942836,28.540221,77.090057,08:06,486,69,19.487,0.7665,4,1,0.8032,407,06:47,0,5.2
U01390,28.84922,76.909693,28.561716,77.27061,07:35,455,85,47.431,0.8043,8,1,0.5886,360,06:00,3,6.1
U01391,28.801988,77.159271,28.618096,77.301523,09:08,548,66,24.66,0.1123,5,1,0.3547,493,08:13,4,1.0
U01392,28.456402,77.00262,28.737233,77.085765,09:53,593,28,32.211,0.9419,22,1,0.7146,523,08:43,2,4.4
U01393,28.428716,76.908008,28.605414,77.34068,08:09,489,49,46.567,0.0345,9,0,0.3684,447,07:27,2,12.6
U01394,28.80066,77.146572,28.818125,76.876731,07:30,450,80,26.319,0.8439,20,1,0.6411,399,06:39,6,10.2
U01395,28.474764,77.227082,28.726297,76.980933,08:39,519,66,36.829,0.0297,23,0,0.2546,426,07:06,2,6.0
U01396,28.656751,77.244531,28.802474,77.052523,08:55,535,54,24.727,0.1625,10,1,0.5093,431,07:11,2,2.1
U01397,28.839558,76.919311,28.74385,77.137178,08:56,536,80,23.698,0.3153,12,0,0.464,500,08:20,5,8.5
U01398,28.672375,77.124002,28.471343,77.118424,08:33,513,23,22.321,0.7378,10,1,0.7006,394,06:34,3,12.8
U01399,28.590672,77.254976,28.869405,77.129668,09:33,573,87,33.263,0.8994,14,1,0.6961,495,08:15,3,15.6
U01400,28.613608,76.922154,28.777561,77.297088,07:53,473,24,40.817,0.6665,8,1,0.6165,360,06:00,1,5.4
U01401,28.430296,76.945918,28.674906,76.981558,09:37,577,89,27.374,0.7278,6,1,0.6569,484,08:04,1,2.7
U01402,28.865001,76.84123,28.479311,77.256595,09:51,591,75,58.849,0.2898,5,1,0.4418,559,09:19,2,10.4
U01403,28.549114,77.107563,28.482887,77.12458,09:25,565,51,7.536,0.9754,19,0,0.7684,539,08:59,1,9.8
U01404,28.490894,76.939288,28.694879,77.09015,09:31,571,50,27.005,0.4077,8,0,0.4961,460,07:40,4,8.1
U01405,28.537303,77.209364,28.599775,76.992701,08:41,521,17,22.237,0.9129,10,1,0.7815,432,07:12,2,4.8
U01406,28.862899,77.330729,28.724413,76.995075,09:38,578,38,36.069,0.7793,1,1,0.7501,472,07:52,4,1.5
U01407,28.445257,76.946465,28.578765,77.038125,07:56,476,32,17.31,0.3673,15,0,0.4709,455,07:35,4,11.4
U01408,28.816305,77.171039,28.646166,77.22939,08:11,491,68,19.72,0.3431,8,1,0.4314,456,07:36,2,12.5
U01409,28.739765,76.948036,28.49022,77.083134,08:22,502,29,30.662,0.6795,9,1,0.6602,401,06:41,0,6.2
U01410,28.798409,76.849183,28.474497,76.918455,07:12,432,75,36.58,0.9405,15,0,0.6531,360,06:00,6,16.6
U01411,28.868431,77.226863,28.436309,77.22753,09:59,599,37,47.966,0.6723,9,1,0.5941,552,09:12,0,9.2
U01412,28.804234,77.061342,28.793427,77.178324,08:42,522,78,11.441,0.8574,10,1,0.7652,404,06:44,2,7.1
U01413,28.852824,77.322861,28.666585,77.324112,08:07,487,42,20.673,0.9663,7,0,0.7757,452,07:32,0,2.1
U01414,28.460929,77.112486,28.854628,77.110001,09:25,565,71,43.701,0.33,15,1,0.3967,515,08:35,0,1.0
U01415,28.781979,76.920316,28.759753,77.173755,07:52,472,65,24.779,0.5385,11,0,0.5429,439,07:19,3,5.4
U01416,28.661924,77.069385,28.769006,77.084458,07:17,437,89,11.976,0.6091,22,0,0.7284,361,06:01,3,9.8
U01417,28.660878,76.943475,28.644348,77.187198,09:47,587,54,23.809,0.2172,15,0,0.3714,524,08:44,5,19.7
U01418,28.831482,77.287795,28.791418,77.06242,08:57,537,41,22.362,0.7975,10,1,0.7419,457,07:37,2,8.3
U01419,28.866466,77.192361,28.85219,76.910307,08:54,534,63,27.464,0.2618,17,1,0.3706,486,08:06,5,11.0
U01420,28.738322,77.014032,28.746435,77.343208,08:33,513,17,32.051,0.7069,12,1,0.624,441,07:21,4,3.9
U01421,28.63181,77.109188,28.450683,77.207385,09:55,595,87,22.265,0.5238,29,1,0.4731,529,08:49,1,9.0
U01422,28.619074,77.181435,28.71249,77.150399,08:19,499,65,10.801,0.8367,5,1,0.68,451,07:31,2,8.4
U01423,28.585444,77.239257,28.457808,77.085525,09:19,559,18,20.622,0.5116,13,1,0.5464,455,07:35,4,3.3
U01424,28.573568,76.880875,28.437067,77.202829,07:34,454,27,34.85,0.5867,2,1,0.6535,360,06:00,5,14.7
U01425,28.587923,76.851485,28.732592,76.904655,08:52,532,16,16.874,0.1811,15,1,0.4674,502,08:22,3,7.3
U01426,28.443082,76.898371,28.800697,77.006318,08:22,502,65,41.07,0.8082,1,0,0.7301,453,07:33,4,13.5
U01427,28.437169,77.041448,28.476244,76.903597,09:39,579,64,14.137,0.4021,7,1,0.5433,533,08:53,3,8.0
U01428,28.774338,77.07802,28.435591,76.904273,09:40,580,27,41.226,0.5797,11,0,0.6136,533,08:53,3,6.3
U01429,28.614115,76.909595,28.825531,76.850887,09:11,551,55,24.154,0.8461,10,1,0.7161,520,08:40,4,4.1
U01430,28.846729,77.049688,28.46346,77.225506,08:10,490,51,45.849,0.4794,13,0,0.5153,432,07:12,3,6.2
U01431,28.693866,77.065228,28.416841,76.955927,07:25,445,51,32.539,0.2745,10,1,0.376,362,06:02,6,15.3
U01432,28.416884,76.895636,28.746106,77.264324,07:52,472,61,51.293,0.2654,38,1,0.2572,415,06:55,3,3.5
U01433,28.475611,77.307497,28.806903,77.301262,07:53,473,78,36.778,0.5663,4,1,0.5934,391,06:31,6,11.3
U01434,28.498794,77.145564,28.646947,76.925969,09:22,562,83,27.006,0.2912,4,0,0.5525,535,08:55,1,6.4
U01435,28.868353,77.038153,28.659164,77.201521,09:56,596,26,28.131,0.3385,15,1,0.3734,492,08:12,3,10.9
U01436,28.504978,77.098523,28.561693,77.074756,09:05,545,85,6.709,0.2348,24,0,0.3944,474,07:54,3,9.0
U01437,28.647563,77.000241,28.514462,77.30867,09:55,595,58,33.481,0.4463,1,1,0.5812,503,08:23,2,1.3
U01438,28.849365,77.275709,28.762511,77.087053,07:07,427,28,20.721,0.4661,9,0,0.5502,360,06:00,0,8.8
U01439,28.869053,77.133258,28.807657,77.033226,07:11,431,84,11.874,0.5259,1,1,0.6885,360,06:00,6,18.8
U01440,28.513453,77.092397,28.554197,76.990228,08:27,507,42,10.943,0.5929,5,1,0.7094,431,07:11,2,9.5
U01441,28.423576,77.304552,28.531433,77.300847,08:07,487,48,11.978,0.5879,2,1,0.8046,451,07:31,1,12.6
U01442,28.473729,77.26737,28.52854,76.955351,09:17,557,87,31.047,0.3673,5,1,0.544,515,08:35,2,9.5
U01443,28.430398,77.254529,28.424286,77.262135,07:55,475,58,1.006,0.9007,10,1,0.8793,374,06:14,3,11.9
U01444,28.49366,76.955061,28.534916,76.939036,07:01,421,25,4.839,0.5117,29,1,0.526,367,06:07,4,4.4
U01445,28.672913,76.918093,28.412312,77.168132,07:48,468,20,37.812,0.8321,35,1,0.567,448,07:28,4,7.4
U01446,28.837975,77.191949,28.778436,77.070043,08:02,482,76,13.571,0.5574,8,0,0.7287,410,06:50,1,12.4
U01447,28.657865,77.079008,28.522845,76.89335,07:53,473,41,23.487,0.3706,4,0,0.6095,382,06:22,1,6.2
U01448,28.700475,77.188693,28.731274,76.904226,07:31,451,22,27.907,0.7386,5,1,0.7992,360,06:00,1,13.4
U01449,28.496896,77.22792,28.66073,76.98357,08:29,509,18,29.982,0.177,17,1,0.3834,408,06:48,2,3.0
U01450,28.78428,76.99061,28.801983,77.230992,09:35,575,85,23.468,0.9697,25,1,0.7476,461,07:41,4,8.3
U01451,28.696539,76.985172,28.860982,77.211759,08:13,493,57,28.634,0.5723,9,1,0.7518,451,07:31,1,6.7
U01452,28.814786,77.090324,28.5763,76.944611,07:32,452,54,30.027,0.1042,20,0,0.2175,361,06:01,4,21.2
U01453,28.855445,76.97951,28.442404,77.082863,08:06,486,59,46.936,0.4214,3,1,0.6373,435,07:15,4,6.1
U01454,28.566992,77.180321,28.75983,76.889463,09:56,596,46,35.527,0.7125,12,1,0.6722,489,08:09,2,10.1
U01455,28.443478,77.220833,28.410225,77.205133,08:09,489,86,3.996,0.0681,6,1,0.5071,445,07:25,3,1.0
U01456,28.508446,77.08074,28.507022,77.244584,08:38,518,60,15.982,0.2614,4,0,0.5641,427,07:07,4,2.2
U01457,28.610164,77.209138,28.42556,77.295691,09:09,549,62,22.159,0.9244,18,1,0.7028,448,07:28,1,9.5
U01458,28.853933,77.100323,28.831111,77.29173,07:19,439,82,18.78,0.3562,4,1,0.54,360,06:00,1,6.7
U01459,28.581589,77.203565,28.402543,77.012325,08:22,502,15,27.248,0.1592,17,1,0.4326,440,07:20,3,6.8
U01460,28.769971,76.954734,28.636516,76.969812,09:29,569,38,14.886,0.0984,24,1,0.3373,503,08:23,3,6.4
U01461,28.659429,77.21681,28.60352,77.297261,09:29,569,77,9.996,0.6191,9,1,0.5892,513,08:33,4,7.1
U01462,28.487748,77.204713,28.713317,76.914464,09:13,553,22,37.799,0.5581,8,0,0.527,522,08:42,3,1.0
U01463,28.553952,76.975969,28.539077,76.870265,07:21,441,39,10.437,0.6477,28,0,0.4704,371,06:11,2,7.6
U01464,28.713532,77.123545,28.819374,77.000264,07:59,479,27,16.795,0.958,0,1,0.9927,399,06:39,6,6.9
U01465,28.72297,77.276209,28.752486,77.227753,09:26,566,68,5.743,0.0601,15,0,0.4397,473,07:53,3,13.3
U01466,28.608685,76.967257,28.607501,77.194042,10:07,607,78,22.1,0.1977,28,1,0.3631,582,09:42,2,12.2
U01467,28.50975,77.21535,28.571853,77.343398,09:36,576,34,14.266,0.2338,1,1,0.6282,490,08:10,3,1.0
U01468,28.746515,77.326523,28.791626,77.023362,09:48,588,66,29.925,0.4271,9,1,0.5898,540,09:00,3,4.3
U01469,28.481059,77.281783,28.763389,76.980682,07:11,431,72,42.955,0.121,5,1,0.379,360,06:00,1,17.0
U01470,28.849601,77.044775,28.59152,77.032886,08:25,505,82,28.67,0.4099,2,0,0.6612,436,07:16,4,12.5
U01471,28.490194,77.149676,28.563858,77.238951,08:34,514,84,11.946,0.8162,8,1,0.7935,400,06:40,4,10.5
U01472,28.45151,77.345803,28.418666,76.949293,07:15,435,49,38.868,0.1637,33,0,0.2177,405,06:45,2,5.5
U01473,28.638871,77.129903,28.439219,77.323351,09:38,578,20,29.091,0.9166,17,1,0.6443,533,08:53,1,11.7
U01474,28.649384,76.898664,28.425881,77.1014,08:42,522,70,31.709,0.9113,26,0,0.6399,430,07:10,0,1.0
U01475,28.643933,76.86317,28.411719,77.239404,08:40,520,55,44.807,0.513,11,0,0.5764,480,08:00,2,5.2
U01476,28.6096,77.24306,28.473379,77.261904,08:26,506,49,15.232,0.8602,27,0,0.7505,461,07:41,5,9.7
